Unnamed: 0,Processing,Ag,Al,B,Be,Bi,Cd,Co,Cr,Cu,Er,Eu,Fe,Ga,Li,Mg,Mn,Ni,Pb,Sc,Si,Sn,Ti,V,Zn,Zr,Elongation (%),Tensile Strength (MPa),Yield Strength (MPa),class
911.0,Solutionised  + Artificially peak aged,0.0,0.927927928,0.0,0.0,0.0,0.0,0.0,0.000500501,0.044544545,0.0,0.0,0.003503504,0.0,0.0,0.005005005,0.008008008,0.0,0.0,0.0,0.008508509,0.0,0.000750751,0.0,0.001251251,0.0,4.5,431.0,390.0,2
912.0,Solutionised  + Artificially peak aged,0.0,0.927473848,0.0,0.0,0.0,0.0,0.0,0.0,0.06306622,0.0,0.0,0.001501577,0.0,0.0,0.000100105,0.0030031529999999,0.0,0.0,0.0,0.001001051,0.0,0.000600631,0.001001051,0.0005005259999999,0.001751839,7.0,391.5,261.0,2
913.0,Solutionised  + Artificially peak aged,0.0,0.92445,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.003,0.0,0.0,0.0002,0.003,0.0,0.0,0.0,0.002,0.0,0.0006,0.001,0.001,0.00175,10.0,415.0,,2
914.0,Solutionised  + Artificially peak aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,6.0,506.5,424.0,2
915.0,Solutionised  + Artificially peak aged,0.0,0.924,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0287,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,11.0,456.0,395.0,2
916.0,Solutionised  + Artificially peak aged,0.0,0.924,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0287,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,11.0,456.0,395.0,2
917.0,Solutionised  + Artificially peak aged,0.0,0.9795,0.0,0.0,0.0,0.0,0.0,0.002,0.0025,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,12.0,310.264065,275.79028,2
918.0,Solutionised  + Artificially peak aged,0.0,0.9792,0.0,0.0,0.0,0.0,0.0,0.002,0.0028,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,12.0,310.0,275.0,2
919.0,Solutionised  + Artificially peak aged,0.0,0.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,13.0,337.843093,296.474551,2
920.0,Solutionised  + Artificially peak aged,0.0,0.973021673,0.0,0.0,0.0,0.0,0.0,0.00195205,0.002752891,0.0,0.0,0.003503679,0.0,0.0,0.010010511,0.000750788,0.0,0.0,0.0,0.006006307,0.0,0.000750788,0.0,0.001251314,0.0,12.2,297.0,261.0,2
921.0,Solutionised  + Artificially peak aged,0.0,0.958,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.011,0.009,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,12.0,393.001149,358.5273640000001,2
922.0,Solutionised  + Artificially peak aged,0.0,0.957,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0.0139999999999999,0.0,0.0,0.0,0.0,0.0,,395.0,360.0,2
923.0,Solutionised  + Artificially peak aged,0.0,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.005,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,,485.0,415.0,2
924.0,Solutionised  + Artificially peak aged,0.0,0.9343,0.0,0.0,0.0,0.002,0.0,0.0,0.0446,0.0,0.0,0.002,0.0,0.0108,0.0,0.0052,0.0,0.0,0.0,0.0009,0.0,0.0002,0.0,0.0,0.0,5.3,547.0,517.0,2
925.0,Solutionised  + Artificially peak aged,0.0,0.9343,0.0,0.0,0.0,0.002,0.0,0.0,0.0446,0.0,0.0,0.002,0.0,0.0108,0.0,0.0052,0.0,0.0,0.0,0.0009,0.0,0.0002,0.0,0.0,0.0,5.3,547.0,517.0,2
926.0,Solutionised  + Artificially peak aged,0.0,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.005,0.008,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,13.0,482.63299000000006,413.68542,2
927.0,Solutionised  + Artificially peak aged,0.0,0.927927928,0.0,0.0,0.0,0.0,0.0,0.000500501,0.044544545,0.0,0.0,0.003503504,0.0,0.0,0.005005005,0.008008008,0.0,0.0,0.0,0.008508509,0.0,0.000750751,0.0,0.001251251,0.0,4.0,438.0,379.0,2
928.0,Solutionised  + Artificially peak aged,0.0,0.914,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.0,0.0,0.0,0.0,0.0,0.033,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,14.0,537.791046,468.843476,2
929.0,Solutionised  + Artificially peak aged,0.0,0.9085,0.0,0.0,0.0,0.0,0.0,0.0015,0.006,0.0,0.0,0.004,0.0,0.0,0.032,0.002,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.043,0.0,14.0,540.0,470.0,2
930.0,Solutionised  + Artificially peak aged,0.0,0.9085,0.0,0.0,0.0,0.0,0.0,0.0015,0.006,0.0,0.0,0.004,0.0,0.0,0.032,0.002,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.043,0.0,14.0,540.0,470.0,2
931.0,Solutionised  + Artificially peak aged,0.0,0.9028,0.0,0.0,0.0,0.0,0.0,0.0022,0.016,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,,530.0,460.0,2
932.0,Solutionised  + Artificially peak aged,0.0,0.9028,0.0,0.0,0.0,0.0,0.0,0.0022,0.016,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,,585.0,510.0,2
933.0,Solutionised  + Artificially peak aged,0.0,0.901085706,0.0,0.0,0.0,0.0,0.0,0.0021513979999999,0.015510082,0.0,0.0,0.00060039,0.0,0.0,0.022514635,0.000300195,0.0,0.0,0.0,0.000500325,0.0,0.000300195,0.0,0.057037074,0.0,9.75,559.0,486.5,2
934.0,Solutionised  + Artificially peak aged,0.0,0.9007,0.0,0.0,0.0,0.0,0.0,0.0023,0.016,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0559999999999999,0.0,11.0,570.0,505.0,2
935.0,Solutionised  + Artificially peak aged,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.003,0.016,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0559999999999999,0.0,11.0,572.264831,503.317261,2
936.0,Solutionised  + Artificially peak aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,6.0,486.5,420.5,2
937.0,Solutionised  + Artificially peak aged,0.0,0.8867,0.0,0.0,0.0,0.0,0.0,0.0023,0.016,0.0,0.0,0.005,0.0,0.0,0.025,0.003,0.0,0.0,0.0,0.004,0.0,0.002,0.0,0.0559999999999999,0.0,6.0,572.0,503.0,2
938.0,Solutionised  + Artificially peak aged,0.0,0.8867,0.0,0.0,0.0,0.0,0.0,0.0023,0.016,0.0,0.0,0.005,0.0,0.0,0.025,0.003,0.0,0.0,0.0,0.004,0.0,0.002,0.0,0.0559999999999999,0.0,11.0,,510.0,2
939.0,Solutionised  + Artificially peak aged,0.0,0.8867,0.0,0.0,0.0,0.0,0.0,0.0023,0.016,0.0,0.0,0.005,0.0,0.0,0.025,0.003,0.0,0.0,0.0,0.004,0.0,0.002,0.0,0.0559999999999999,0.0,6.0,572.0,503.0,2
940.0,Solutionised  + Artificially peak aged,0.0,0.882,0.0,0.0,0.0,0.0,0.0,0.003,0.02,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,10.0,606.738616,537.791046,2
941.0,Solutionised  + Artificially peak aged,0.0,0.8817,0.0,0.0,0.0,0.0,0.0,0.0023,0.02,0.0,0.0,0.0,0.0,0.0,0.0279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,10.0,605.0,540.0,2
942.0,Solutionised  + Artificially peak aged,0.0,0.872,0.0,0.0,0.0,0.0,0.0,0.003,0.021,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,9.0,675.686186,627.4228870000002,2
943.0,Solutionised  + Artificially peak aged,0.0,0.973021673,0.0,0.0,0.0,0.0,0.0,0.00195205,0.002752891,0.0,0.0,0.003503679,0.0,0.0,0.010010511,0.000750788,0.0,0.0,0.0,0.006006307,0.0,0.000750788,0.0,0.001251314,0.0,12.2,297.0,261.0,2
944.0,Solutionised  + Artificially peak aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,6.5,510.0,445.0,2
945.0,Solutionised  + Artificially peak aged,0.0,0.973021673,0.0,0.0,0.0,0.0,0.0,0.00195205,0.002752891,0.0,0.0,0.003503679,0.0,0.0,0.010010511,0.000750788,0.0,0.0,0.0,0.006006307,0.0,0.000750788,0.0,0.001251314,0.0,12.2,297.0,261.0,2
946.0,Solutionised  + Artificially peak aged,0.0,0.927927928,0.0,0.0,0.0,0.0,0.0,0.000500501,0.044544545,0.0,0.0,0.003503504,0.0,0.0,0.005005005,0.008008008,0.0,0.0,0.0,0.008508509,0.0,0.000750751,0.0,0.001251251,0.0,4.0,438.0,379.0,2
947.0,Solutionised  + Artificially peak aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,6.5,510.0,445.0,2
948.0,Solutionised  + Artificially peak aged,0.0,0.973021673,0.0,0.0,0.0,0.0,0.0,0.00195205,0.002752891,0.0,0.0,0.003503679,0.0,0.0,0.010010511,0.000750788,0.0,0.0,0.0,0.006006307,0.0,0.000750788,0.0,0.001251314,0.0,12.2,297.0,261.0,2
949.0,Solutionised  + Artificially peak aged,0.0,0.927927928,0.0,0.0,0.0,0.0,0.0,0.000500501,0.044544545,0.0,0.0,0.003503504,0.0,0.0,0.005005005,0.008008008,0.0,0.0,0.0,0.008508509,0.0,0.000750751,0.0,0.001251251,0.0,4.5,427.5,369.0,2
950.0,Solutionised  + Artificially peak aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,5.0,493.0,417.0,2
951.0,Solutionised  + Artificially peak aged,0.0,0.89785296,0.0,0.0,0.0,0.0,0.0,0.002302187,0.016015214,0.0,0.0,0.001000951,0.0,0.0,0.025023773,0.000500475,0.0,0.0,0.0,0.000750713,0.0,0.000500475,0.0,0.056053251,0.0,5.5,562.0,489.5,2
952.0,Solutionised + Artificially over aged,0.0,0.9705,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,308.0,180.0,3
953.0,Solutionised + Artificially over aged,0.0,0.9705,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,308.0,180.0,3
954.0,Solutionised + Artificially over aged,0.0,0.9675,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,336.0,189.0,3
955.0,Solutionised + Artificially over aged,0.0,0.9675,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,336.0,189.0,3
956.0,Solutionised + Artificially over aged,0.0,0.9635,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,348.0,205.0,3
957.0,Solutionised + Artificially over aged,0.0,0.9635,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,348.0,205.0,3
958.0,Solutionised + Artificially over aged,0.0037,0.9344,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0003,0.0,0.0116,0.0036,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0013,25.5,480.0,280.0,3
959.0,Solutionised + Artificially over aged,0.0037,0.9344,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0003,0.0,0.0116,0.0036,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0013,25.5,480.0,280.0,3
960.0,Solutionised + Artificially over aged,0.0,0.9323,0.0,0.0,0.0,0.0,0.0,0.0001,0.0399,0.0,0.0,0.0012,0.0,0.0234,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0005,0.0021,7.83,540.98,474.21,3
961.0,Solutionised + Artificially over aged,0.0,0.9323,0.0,0.0,0.0,0.0,0.0,0.0001,0.0399,0.0,0.0,0.0012,0.0,0.0234,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0005,0.0021,7.83,540.98,474.21,3
962.0,Solutionised + Artificially over aged,0.0,0.932,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0012,0.0,0.0,0.0104,0.0022,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0507,0.0012,8.8,451.3,420.29,4
963.0,Solutionised + Artificially over aged,0.0,0.932,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0012,0.0,0.0,0.0104,0.0022,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0507,0.0012,8.8,451.3,420.29,4
964.0,Solutionised + Artificially over aged,0.0,0.9251,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0014,0.0,0.0,0.0278,0.0023,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0401,0.001,7.8,523.64,482.3,4
965.0,Solutionised + Artificially over aged,0.0,0.9251,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0014,0.0,0.0,0.0278,0.0023,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0401,0.001,7.8,523.64,482.3,4
966.0,Solutionised + Artificially over aged,0.0,0.861,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0005,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.087,0.0,9.0,649.0,610.0,4
967.0,Solutionised + Artificially over aged,0.0,0.861,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0005,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.087,0.0,9.0,649.0,610.0,4
968.0,Solutionised + Artificially over aged,0.0,0.7995,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0025,0.0,0.0,0.0095,0.003,0.0,0.0,0.0,0.18,0.0,0.002,0.0,0.001,0.0,1.0,209.0,195.0,4
969.0,Solutionised + Artificially over aged,0.0,0.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.006,0.0,0.0,0.0105,0.003,0.0,0.0,0.0,0.18,0.0,0.002,0.0,0.001,0.0,1.0,236.0,222.0,4
970.0,Solutionised + Artificially over aged,0.0,0.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0025,0.0,0.0,0.011,0.003,0.0,0.0,0.0,0.22,0.0,0.002,0.0,0.001,0.0,0.5,181.0,181.0,4
971.0,Solutionised + Artificially over aged,0.0,0.7545,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.006,0.0,0.0,0.011,0.003,0.0,0.0,0.0,0.22,0.0,0.002,0.0,0.001,0.0,0.5,222.0,222.0,4
972.0,Solutionised + Artificially over aged,0.0,0.927963982,0.0,0.0,0.0,0.0,0.0,0.00050025,0.043521761,0.0,0.0,0.002501251,0.0,0.0,0.015007504,0.0060030019999999,0.0,0.0,0.0,0.002501251,0.0,0.000750375,0.0,0.001250625,0.0,5.405,420.5,324.0,3
973.0,Solutionised + Artificially over aged,0.0,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,330.948336,255.106009,3
974.0,Solutionised + Artificially over aged,0.0,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,330.0,255.0,3
975.0,Solutionised + Artificially over aged,0.0,0.90524,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.00146,3.6,492.0,448.0,4
976.0,Solutionised + Artificially over aged,0.0,0.9006,0.0,0.0,0.0,0.0,0.0,0.0019,0.0153,0.0,0.0,0.0008,0.0,0.0,0.0224,0.0006,0.0,0.0,0.0,0.0002,0.0,0.0002,0.0,0.0579999999999999,0.0,12.3,517.3,450.2,4
977.0,Solutionised + Artificially over aged,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.003,0.016,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0559999999999999,0.0,13.0,503.317261,434.369691,4
978.0,Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,5.0,448.0,375.5,4
979.0,Solutionised + Artificially over aged,0.0,0.8905,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,10.6,550.0,505.0,4
980.0,Solutionised + Artificially over aged,0.0,0.8905,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,10.6,550.0,505.0,4
981.0,Solutionised + Artificially over aged,0.0,0.8905,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,10.6,550.0,505.0,4
982.0,Solutionised + Artificially over aged,0.0,0.8814,0.0,0.0,0.0,0.0,0.0,0.0016,0.016,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,,515.0,450.0,4
983.0,Solutionised + Artificially over aged,0.0,0.8801100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0198,0.0,0.0,0.00055,0.0,0.0,0.0212,0.0,0.0,0.0,0.0,0.0003399999999999,0.0,0.0,0.0,0.0768,0.0012,15.4,557.0,513.0,4
984.0,Solutionised + Artificially over aged,0.0,0.8780707459999999,0.0,0.0,0.0,0.0,0.0,0.001601041,0.015510082,0.0,0.0,0.00100065,0.0,0.0,0.024515935,0.00100065,0.0,0.0,0.0,0.000750488,0.0,0.000500325,0.0,0.0770500829999999,0.0,5.5,482.5,410.0,4
985.0,Solutionised + Artificially over aged,0.0,0.87678911,0.0,0.0,0.0,0.0,0.0,0.001601441,0.015513963,0.0,0.0,0.001751576,0.0,0.0,0.02452207,0.001000901,0.0,0.0,0.0,0.001251126,0.0,0.00050045,0.0,0.077069362,0.0,5.5,482.5,410.0,4
986.0,Solutionised + Artificially over aged,0.0,0.8724,0.0,0.0,0.0,0.0,0.0,0.0016,0.0155,0.0,0.0,0.0035,0.0,0.0,0.0245,0.002,0.0,0.0,0.0,0.0025,0.0,0.001,0.0,0.077,0.0,11.0,530.0,,4
987.0,Solutionised + Artificially over aged,0.0,0.8724,0.0,0.0,0.0,0.0,0.0,0.0016,0.0155,0.0,0.0,0.0035,0.0,0.0,0.0245,0.002,0.0,0.0,0.0,0.0025,0.0,0.001,0.0,0.077,0.0,12.0,517.0,448.0,4
988.0,Solutionised + Artificially over aged,0.0,0.8724,0.0,0.0,0.0,0.0,0.0,0.0016,0.0155,0.0,0.0,0.0035,0.0,0.0,0.0245,0.002,0.0,0.0,0.0,0.0025,0.0,0.001,0.0,0.077,0.0,12.0,517.0,448.0,4
989.0,Solutionised + Artificially over aged,0.0,0.9028,0.0,0.0,0.0,0.0,0.0,0.0022,0.016,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,,495.0,420.0,4
990.0,Solutionised + Artificially over aged,0.0,0.901085706,0.0,0.0,0.0,0.0,0.0,0.0021513979999999,0.015510082,0.0,0.0,0.00060039,0.0,0.0,0.022514635,0.000300195,0.0,0.0,0.0,0.000500325,0.0,0.000300195,0.0,0.057037074,0.0,6.5,468.5,386.0,4
991.0,Solutionised + Artificially over aged,0.0,0.89945,0.0,0.0,0.0,0.0,0.0,0.00215,0.0155,0.0,0.0,0.0012,0.0,0.0,0.0225,0.0006,0.0,0.0,0.0,0.001,0.0,0.0006,0.0,0.057,0.0,12.0,545.0,476.0,4
992.0,Solutionised + Artificially over aged,0.0,0.89945,0.0,0.0,0.0,0.0,0.0,0.00215,0.0155,0.0,0.0,0.0012,0.0,0.0,0.0225,0.0006,0.0,0.0,0.0,0.001,0.0,0.0006,0.0,0.057,0.0,12.0,,490.0,4
993.0,Solutionised + Artificially over aged,0.0,0.89945,0.0,0.0,0.0,0.0,0.0,0.00215,0.0155,0.0,0.0,0.0012,0.0,0.0,0.0225,0.0006,0.0,0.0,0.0,0.001,0.0,0.0006,0.0,0.057,0.0,12.0,545.0,476.0,4
994.0,Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,6.5,441.5,362.0,4
995.0,Solutionised + Artificially over aged,0.0,0.8888,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0015,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.062,0.001,11.0,552.0,490.0,4
996.0,Solutionised + Artificially over aged,0.0,0.8888,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0015,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.062,0.001,11.0,552.0,490.0,4
997.0,Solutionised + Artificially over aged,0.0,0.87678911,0.0,0.0,0.0,0.0,0.0,0.001601441,0.015513963,0.0,0.0,0.001751576,0.0,0.0,0.02452207,0.001000901,0.0,0.0,0.0,0.001251126,0.0,0.00050045,0.0,0.077069362,0.0,5.0,472.0,410.0,4
998.0,Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,7.57,448.0,375.5,4
999.0,Solutionised + Artificially over aged,0.0,0.893,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,,495.0,435.0,4
1000.0,Solutionised + Artificially over aged,0.0,0.89785296,0.0,0.0,0.0,0.0,0.0,0.002302187,0.016015214,0.0,0.0,0.001000951,0.0,0.0,0.025023773,0.000500475,0.0,0.0,0.0,0.000750713,0.0,0.000500475,0.0,0.056053251,0.0,6.0,457.0,383.0,4
1001.0,Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,7.57,448.0,375.5,4
1002.0,Solutionised + Artificially over aged,0.0,0.893,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,,495.0,435.0,4
1003.0,Solutionised + Artificially over aged,0.0,0.8888888890000001,0.0,0.0,0.0,0.0,0.0,0.0002002,0.0230230229999999,0.0,0.0,0.000750751,0.0,0.0,0.022522523,0.000500501,0.0,0.0,0.0,0.000600601,0.0,0.0003003,0.0,0.062062062,0.001151151,8.65,455.0,386.5,4
1004.0,Solutionised + Artificially over aged,0.0,0.8780707459999999,0.0,0.0,0.0,0.0,0.0,0.001601041,0.015510082,0.0,0.0,0.00100065,0.0,0.0,0.024515935,0.00100065,0.0,0.0,0.0,0.000750488,0.0,0.000500325,0.0,0.0770500829999999,0.0,6.0,493.5,421.0,4
1005.0,Solutionised + Artificially over aged,0.0,0.87678911,0.0,0.0,0.0,0.0,0.0,0.001601441,0.015513963,0.0,0.0,0.001751576,0.0,0.0,0.02452207,0.001000901,0.0,0.0,0.0,0.001251126,0.0,0.00050045,0.0,0.077069362,0.0,6.0,493.5,421.0,4
1006.0,Solutionised + Artificially over aged,0.0,0.893625538,0.0,0.0,0.0,0.0,0.0,0.002301611,0.016011208,0.0,0.0,0.002501751,0.0,0.0,0.025017512,0.001501051,0.0,0.0,0.0,0.002001401,0.0,0.0010007,0.0,0.056039227,0.0,5.0,434.5,355.0,4
1007.0,Solutionised + Artificially over aged,0.0,0.8814,0.0,0.0,0.0,0.0,0.0,0.0016,0.016,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,,515.0,435.0,4
1008.0,Solutionised + Artificially over aged,0.0,0.88665,0.0,0.0,0.0,0.0,0.0,0.0004,0.023,0.0,0.0,0.0015,0.0,0.0,0.0225,0.001,0.0,0.0,0.0,0.0012,0.0,0.0006,0.0,0.062,0.00115,11.0,550.0,,4
